file_in,1619 project,advocacy,ally,anti-racism,antiracism,bias,black lives matter,blm,critical race theory,discrimination,diversity,equity,gender,george floyd,implicit bias,inclusion,intersectional,justice,kendi,microaggression,multicultural,oppression,privilege,race,racism,racist,social justice,systemic,transgender,white fragility,white supremacy,total_chr,year,society,term_sum,dei_sum,race_sum,gender_sum,society_full_name
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2016-05.txt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119560,2016,asbmb,1,1,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2016-06.txt,0,1,0,0,0,6,0,0,0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136194,2016,asbmb,19,11,0,1,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2016-08.txt,0,2,1,0,0,2,0,0,0,6,4,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,182626,2016,asbmb,23,5,0,6,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2016-09.txt,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,142137,2016,asbmb,8,2,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2016-10.txt,0,1,2,0,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,138706,2016,asbmb,11,3,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2016-11.txt,0,3,1,0,0,0,0,0,0,0,14,0,2,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,148752,2016,asbmb,26,16,0,2,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2016-12.txt,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123449,2016,asbmb,3,1,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2017-01.txt,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,102843,2017,asbmb,12,0,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2017-02.txt,0,1,1,0,0,0,0,0,0,0,44,0,0,0,0,2,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,122148,2017,asbmb,53,46,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2017-03.txt,0,0,2,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,134340,2017,asbmb,20,13,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2017-04.txt,0,8,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,168113,2017,asbmb,18,5,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2017-05.txt,0,8,1,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117757,2017,asbmb,15,3,0,2,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2017-08.txt,0,1,3,0,0,1,0,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156275,2017,asbmb,15,8,0,1,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2017-09.txt,0,2,1,0,0,11,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,146507,2017,asbmb,25,6,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2017-10.txt,0,6,2,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162624,2017,asbmb,15,6,0,1,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2017-11.txt,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,114612,2017,asbmb,10,3,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2017-12.txt,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,150786,2017,asbmb,9,2,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2018-01.txt,0,10,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,141648,2018,asbmb,18,4,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2018-02.txt,0,3,1,0,0,0,0,0,0,1,9,4,1,0,0,1,0,2,0,0,0,1,0,3,3,0,0,1,0,0,0,147695,2018,asbmb,30,14,3,1,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2018-03.txt,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,174388,2018,asbmb,7,2,0,1,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2018-04.txt,0,5,1,0,0,2,0,0,0,0,12,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,187383,2018,asbmb,25,13,0,1,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2018-05.txt,0,15,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,124564,2018,asbmb,21,1,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2018-06.txt,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,125965,2018,asbmb,5,0,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2018-08.txt,0,1,5,0,0,4,0,0,0,1,21,0,0,0,0,1,0,0,0,0,6,0,3,4,0,0,0,0,2,0,0,192583,2018,asbmb,48,22,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2018-09.txt,0,0,2,0,0,0,0,0,0,8,6,0,12,0,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,167443,2018,asbmb,34,7,0,12,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2018-10.txt,0,0,0,0,0,2,0,0,0,0,12,0,1,0,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,164424,2018,asbmb,23,15,0,1,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2018-11.txt,0,1,2,0,0,3,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135222,2018,asbmb,14,4,0,3,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2018-12.txt,0,3,1,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,173049,2018,asbmb,19,10,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2019-01.txt,0,10,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,192576,2019,asbmb,16,2,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2019-02.txt,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122884,2019,asbmb,12,12,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2019-03.txt,0,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,160124,2019,asbmb,11,6,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2019-04.txt,0,5,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,193240,2019,asbmb,18,9,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2019-05.txt,0,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,147409,2019,asbmb,15,1,0,1,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2019-06.txt,0,10,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,169058,2019,asbmb,18,2,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2019-08.txt,0,7,1,0,0,2,0,0,0,1,4,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,224365,2019,asbmb,24,8,0,2,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2019-09.txt,0,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,181405,2019,asbmb,9,0,0,2,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2019-10.txt,0,4,0,0,0,3,0,0,0,0,2,0,5,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,203987,2019,asbmb,22,4,0,5,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2019-11.txt,0,2,0,0,0,0,0,0,0,0,10,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,171085,2019,asbmb,18,15,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2019-12.txt,0,1,0,0,0,0,0,0,0,0,5,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,170385,2019,asbmb,13,7,0,3,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2020-01.txt,0,2,0,0,0,0,0,0,0,0,8,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,190964,2020,asbmb,18,13,0,1,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2020-02.txt,0,1,1,0,0,3,0,0,0,0,32,0,0,0,1,7,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,174894,2020,asbmb,52,39,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2020-03.txt,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,129654,2020,asbmb,10,1,0,1,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2020-04.txt,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132670,2020,asbmb,4,3,0,1,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2020-05.txt,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,176346,2020,asbmb,6,1,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2020-06.txt,0,8,1,0,0,0,0,0,0,1,3,2,1,0,0,1,0,0,0,0,0,0,1,0,3,1,0,3,0,0,0,172571,2020,asbmb,25,6,3,1,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2020-08.txt,0,4,1,0,0,2,1,0,0,1,7,4,1,2,0,1,0,7,0,0,0,0,3,2,1,0,1,1,0,0,0,230211,2020,asbmb,39,12,1,1,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2020-09.txt,0,4,1,0,0,1,0,0,0,0,9,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,167442,2020,asbmb,22,13,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2020-10.txt,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,161083,2020,asbmb,10,6,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2020-11.txt,0,1,0,0,0,0,2,0,0,0,4,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,169357,2020,asbmb,15,8,0,3,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2020-12.txt,0,0,1,0,0,0,2,0,0,0,5,4,3,0,0,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,167535,2020,asbmb,23,14,1,3,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2021-01.txt,0,1,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,185243,2021,asbmb,13,1,0,1,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2021-02.txt,0,2,1,2,0,1,1,0,0,1,14,1,1,0,0,3,0,4,0,0,0,0,0,2,2,0,1,2,0,0,0,179919,2021,asbmb,38,18,4,1,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2021-03.txt,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,174789,2021,asbmb,11,10,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2021-04.txt,0,4,1,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,176830,2021,asbmb,14,6,1,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2021-05.txt,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177817,2021,asbmb,8,7,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2021-06.txt,0,2,1,0,0,1,1,0,0,0,7,5,2,0,0,2,0,2,0,0,0,0,1,0,5,1,0,5,1,0,0,226894,2021,asbmb,36,14,5,2,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2021-08.txt,0,5,1,0,0,2,0,0,0,0,11,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,198116,2021,asbmb,28,15,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2021-09.txt,0,2,2,0,0,0,0,0,0,1,9,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187280,2021,asbmb,24,18,0,1,"Am. Society for 
Biochemistry and Molecular Biology "
/mnt/c/Users/m/projects/nas_crt/data/learned_societies/asbmb/ASBMBToday-2021-10.txt,0,3,3,0,0,1,0,0,0,0,13,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,195301,2021,asbmb,27,16,0,0,"Am. Society for 
Biochemistry and Molecular Biology "
